"销售网点分玩法销售统计","","","","","","","","","","","","",""
"JX201","","","","","","","","","","","","",""
"日期范围：","2018-11-13~2018-11-13","","","","","","","","打印时间：","","","2018-11-14 06:12:33",""
"","","","","","","","","","","","","",""
"市编码","市名称","县编码","县名称","网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3717","威海市","371782","荣成市","3717017573","3717017573","0418","招财猫","0","0","0","0","12","170"
"3717","威海市","371782","荣成市","3717017573","3717017573","0423","太空寻宝","0","0","0","0","24","158"
"3717","威海市","371782","荣成市","3717017573","3717017573","0431","粉橙蓝","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017573","3717017573","0451","麻辣6","0","0","0","0","2","15"
"3717","威海市","371782","荣成市","3717017573","3717017573","0454","旺旺","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017573","3717017573","0462","体彩顶呱刮十周年庆","0","0","0","0","7","100"
"3717","威海市","371782","荣成市","3717017573","3717017573","0469","巅峰对决","2","2,000","0","0","12","560"
"3717","威海市","371782","荣成市","3717017573","3717017573","0481","节气歌","1","600","0","0","1","20"
"3717","威海市","371782","荣成市","3717017575","3717017575","0267","甜蜜蜜","0","0","1","600","1","10"
"3717","威海市","371782","荣成市","3717017575","3717017575","0401","芝麻开门","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017575","3717017575","0443","挖金矿","0","0","2","1,200","0","0"
"3717","威海市","371782","荣成市","3717017575","3717017575","0451","麻辣6","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017575","3717017575","0465","十倍幸运","0","0","1","600","1","10"
"3717","威海市","371782","荣成市","3717017575","3717017575","0469","巅峰对决","0","0","3","3,000","0","0"
"3717","威海市","371782","荣成市","3717017575","3717017575","0481","节气歌","0","0","15","9,000","12","260"
"3717","威海市","371782","荣成市","3717017583","3717017583","0267","甜蜜蜜","0","0","0","0","15","145"
"3717","威海市","371782","荣成市","3717017583","3717017583","0312","十倍幸运","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017583","3717017583","0380","中国红","0","0","0","0","2","110"
"3717","威海市","371782","荣成市","3717017583","3717017583","0399","中国结","0","0","0","0","1","15"
"3717","威海市","371782","荣成市","3717017583","3717017583","0451","麻辣6","0","0","0","0","5","40"
"3717","威海市","371782","荣成市","3717017583","3717017583","0465","十倍幸运","0","0","0","0","2","20"
"3717","威海市","371782","荣成市","3717017583","3717017583","0471","全民健身日","0","0","0","0","2","25"
"3717","威海市","371782","荣成市","3717017583","3717017583","0473","数字密码","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017583","3717017583","0481","节气歌","0","0","0","0","25","560"
"3717","威海市","371782","荣成市","3717017585","3717017585","0267","甜蜜蜜","3","1,800","0","0","81","795"
"3717","威海市","371782","荣成市","3717017585","3717017585","0380","中国红","2","1,200","0","0","38","1,660"
"3717","威海市","371782","荣成市","3717017585","3717017585","0399","中国结","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017585","3717017585","0403","10来运转","1","600","0","0","11","260"
"3717","威海市","371782","荣成市","3717017585","3717017585","0408","7","0","0","0","0","8","230"
"3717","威海市","371782","荣成市","3717017585","3717017585","0418","招财猫","1","600","0","0","39","660"
"3717","威海市","371782","荣成市","3717017585","3717017585","0429","天时地利人和","0","0","0","0","11","260"
"3717","威海市","371782","荣成市","3717017585","3717017585","0431","粉橙蓝","0","0","0","0","19","155"
"3717","威海市","371782","荣成市","3717017585","3717017585","0433","富贵有余","1","600","0","0","8","270"
"3717","威海市","371782","荣成市","3717017585","3717017585","0434","八喜","0","0","0","0","3","17"
"3717","威海市","371782","荣成市","3717017585","3717017585","0446","天降财神","0","0","0","0","5","150"
"3717","威海市","371782","荣成市","3717017585","3717017585","0449","十二星座","1","600","0","0","21","260"
"3717","威海市","371782","荣成市","3717017585","3717017585","0451","麻辣6","2","1,200","0","0","74","645"
"3717","威海市","371782","荣成市","3717017585","3717017585","0461","糖葫芦","0","0","0","0","2","4"
"3717","威海市","371782","荣成市","3717017585","3717017585","0463","体彩顶呱刮十周年庆","1","600","0","0","27","890"
"3717","威海市","371782","荣成市","3717017585","3717017585","0465","十倍幸运","3","1,800","0","0","71","1,330"
"3717","威海市","371782","荣成市","3717017585","3717017585","0469","巅峰对决","2","2,000","0","0","37","3,250"
"3717","威海市","371782","荣成市","3717017585","3717017585","0471","全民健身日","0","0","0","0","6","115"
"3717","威海市","371782","荣成市","3717017585","3717017585","0473","数字密码","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017585","3717017585","0481","节气歌","7","4,200","0","0","72","1,860"
"3717","威海市","371782","荣成市","3717017585","3717017585","0482","锦绣","0","0","0","0","7","170"
"3717","威海市","371782","荣成市","3717017596","3717017596","0267","甜蜜蜜","0","0","0","0","5","45"
"3717","威海市","371782","荣成市","3717017596","3717017596","0292","绿翡翠9","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017596","3717017596","0374","超值8","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017596","3717017596","0433","富贵有余","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017596","3717017596","0446","天降财神","0","0","1","600","8","310"
"3717","威海市","371782","荣成市","3717017596","3717017596","0451","麻辣6","0","0","0","0","2","30"
"3717","威海市","371782","荣成市","3717017596","3717017596","0462","体彩顶呱刮十周年庆","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017596","3717017596","0465","十倍幸运","0","0","0","0","46","870"
"3717","威海市","371782","荣成市","3717017596","3717017596","0469","巅峰对决","0","0","0","0","8","420"
"3717","威海市","371782","荣成市","3717017596","3717017596","0481","节气歌","0","0","6","3,600","1","20"
"3717","威海市","371782","荣成市","3717017599","3717017599","0322","麻辣6","0","0","0","0","2","10"
"3717","威海市","371782","荣成市","3717017599","3717017599","0337","幸福时光","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017599","3717017599","0349","恭喜发财","0","0","0","0","3","20"
"3717","威海市","371782","荣成市","3717017599","3717017599","0380","中国红","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017599","3717017599","0398","开门大吉","0","0","0","0","2","10"
"3717","威海市","371782","荣成市","3717017599","3717017599","0404","有礼了","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017599","3717017599","0423","太空寻宝","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017599","3717017599","0427","天作之合","0","0","0","0","4","60"
"3717","威海市","371782","荣成市","3717017599","3717017599","0434","八喜","0","0","0","0","6","29"
"3717","威海市","371782","荣成市","3717017599","3717017599","0439","巧克力","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017599","3717017599","0449","十二星座","0","0","0","0","2","20"
"3717","威海市","371782","荣成市","3717017599","3717017599","0451","麻辣6","0","0","0","0","2","15"
"3717","威海市","371782","荣成市","3717017599","3717017599","0453","旺旺","0","0","0","0","3","30"
"3717","威海市","371782","荣成市","3717017599","3717017599","0454","旺旺","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017599","3717017599","0468","巅峰对决","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017599","3717017599","0471","全民健身日","0","0","0","0","3","35"
"3717","威海市","371782","荣成市","3717017599","3717017599","0473","数字密码","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017599","3717017599","0482","锦绣","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017625","3717017625","0399","中国结","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017625","3717017625","0449","十二星座","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017625","3717017625","0465","十倍幸运","1","600","0","0","9","120"
"3717","威海市","371782","荣成市","3717017625","3717017625","0481","节气歌","0","0","0","0","2","40"
"3717","威海市","371782","荣成市","3717017625","3717017625","0482","锦绣","1","600","0","0","9","340"
"3717","威海市","371782","荣成市","3717017640","3717017640","0407","发发发","0","0","0","0","1","100"
"3717","威海市","371782","荣成市","3717017653","3717017653","0397","好运123","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017653","3717017653","0468","巅峰对决","0","0","2","600","0","0"
"3717","威海市","371782","荣成市","3717017653","3717017653","0481","节气歌","0","0","3","1,800","0","0"
"3717","威海市","371782","荣成市","3717017672","3717017672","0267","甜蜜蜜","1","600","0","0","1","25"
"3717","威海市","371782","荣成市","3717017672","3717017672","0465","十倍幸运","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017672","3717017672","0472","绿翡翠 9","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017678","3717017678","0267","甜蜜蜜","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017678","3717017678","0454","旺旺","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017678","3717017678","0465","十倍幸运","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017678","3717017678","0478","爱跑","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017678","3717017678","0481","节气歌","0","0","0","0","1","60"
"3717","威海市","371782","荣成市","3717017683","3717017683","0134","宝石之王","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017683","3717017683","0267","甜蜜蜜","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017683","3717017683","0313","财富之门","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017683","3717017683","0326","赤壁","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017683","3717017683","0385","卧虎藏龙","0","0","0","0","2","55"
"3717","威海市","371782","荣成市","3717017683","3717017683","0416","点石成金","0","0","0","0","13","280"
"3717","威海市","371782","荣成市","3717017683","3717017683","0429","天时地利人和","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017683","3717017683","0446","天降财神","0","0","0","0","7","1,070"
"3717","威海市","371782","荣成市","3717017683","3717017683","0451","麻辣6","0","0","0","0","2","10"
"3717","威海市","371782","荣成市","3717017683","3717017683","0465","十倍幸运","0","0","1","600","0","0"
"3717","威海市","371782","荣成市","3717017683","3717017683","0469","巅峰对决","0","0","0","0","8","280"
"3717","威海市","371782","荣成市","3717017683","3717017683","0473","数字密码","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017683","3717017683","0481","节气歌","0","0","3","1,800","14","1,270"
"3717","威海市","371782","荣成市","3717017699","3717017699","0469","巅峰对决","0","0","0","0","9","500"
"3717","威海市","371782","荣成市","3717017699","3717017699","0481","节气歌","5","3,000","0","0","11","270"
"3717","威海市","371782","荣成市","3717017783","3717017783","0398","开门大吉","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017833","3717017833","0481","节气歌","0","0","0","0","1","100"
"3717","威海市","371782","荣成市","3717017834","3717017834","0374","超值8","1","600","0","0","0","0"
"3717","威海市","371782","荣成市","3717017834","3717017834","0465","十倍幸运","1","600","0","0","0","0"
"3717","威海市","371782","荣成市","3717017834","3717017834","0481","节气歌","3","1,800","0","0","0","0"
"3717","威海市","371782","荣成市","3717017840","3717017840","0335","滚雪球","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017840","3717017840","0380","中国红","0","0","0","0","9","240"
"3717","威海市","371782","荣成市","3717017840","3717017840","0427","天作之合","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017840","3717017840","0431","粉橙蓝","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017840","3717017840","0451","麻辣6","0","0","0","0","2","10"
"3717","威海市","371782","荣成市","3717017840","3717017840","0454","旺旺","0","0","0","0","6","70"
"3717","威海市","371782","荣成市","3717017840","3717017840","0465","十倍幸运","0","0","0","0","7","110"
"3717","威海市","371782","荣成市","3717017841","3717017841","0469","巅峰对决","2","2,000","0","0","0","0"
"3717","威海市","371782","荣成市","3717017841","3717017841","0481","节气歌","3","1,800","0","0","0","0"
"3717","威海市","371782","荣成市","3717017843","3717017843","0469","巅峰对决","0","0","0","0","1","100"
"3717","威海市","371782","荣成市","3717017843","3717017843","0481","节气歌","0","0","0","0","12","300"
"3717","威海市","371782","荣成市","3717017845","3717017845","0098","红樱桃","0","0","0","0","1","8"
"3717","威海市","371782","荣成市","3717017845","3717017845","0292","绿翡翠9","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0325","功夫","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017845","3717017845","0337","幸福时光","0","0","0","0","8","75"
"3717","威海市","371782","荣成市","3717017845","3717017845","0378","大吉大利","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0386","卧虎藏龙","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0398","开门大吉","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0431","粉橙蓝","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0434","八喜","0","0","0","0","1","2"
"3717","威海市","371782","荣成市","3717017845","3717017845","0452","旺旺","0","0","0","0","4","8"
"3717","威海市","371782","荣成市","3717017845","3717017845","0461","糖葫芦","0","0","0","0","1","2"
"3717","威海市","371782","荣成市","3717017845","3717017845","0465","十倍幸运","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017845","3717017845","0467","加油","0","0","0","0","1","2"
"3717","威海市","371782","荣成市","3717017856","3717017856","0370","金豆豆","0","0","0","0","3","54"
"3717","威海市","371782","荣成市","3717017875","3717017875","0267","甜蜜蜜","0","0","0","0","4","25"
"3717","威海市","371782","荣成市","3717017875","3717017875","0399","中国结","0","0","0","0","1","50"
"3717","威海市","371782","荣成市","3717017875","3717017875","0434","八喜","0","0","0","0","3","9"
"3717","威海市","371782","荣成市","3717017875","3717017875","0444","西游记","0","0","0","0","1","20"
"3717","威海市","371782","荣成市","3717017875","3717017875","0468","巅峰对决","0","0","0","0","1","5"
"3717","威海市","371782","荣成市","3717017875","3717017875","0478","爱跑","0","0","0","0","1","10"
"3717","威海市","371782","荣成市","3717017889","3717017889","0423","太空寻宝","0","0","0","0","1","2"
"3717","威海市","371783","乳山市","3717017102","3717017102","0434","八喜","0","0","0","0","25","137"
"3717","威海市","371783","乳山市","3717017103","3717017103","0481","节气歌","0","0","0","0","9","180"
"3717","威海市","371783","乳山市","3717017107","3717017107","0451","麻辣6","0","0","0","0","10","95"
"3717","威海市","371783","乳山市","3717017118","3717017118","0375","黄金之城","0","0","0","0","5","60"
"3717","威海市","371783","乳山市","3717017118","3717017118","0481","节气歌","0","0","0","0","8","170"
"3717","威海市","371783","乳山市","3717017196","3717017196","0270","真金白银","0","0","0","0","2","120"
"3717","威海市","371783","乳山市","3717017196","3717017196","0386","卧虎藏龙","0","0","0","0","5","140"
"3717","威海市","371783","乳山市","3717017239","3717017239","0314","LOVE","0","0","0","0","3","30"
"3717","威海市","371783","乳山市","3717017239","3717017239","0380","中国红","0","0","0","0","2","60"
"3717","威海市","371783","乳山市","3717017239","3717017239","0481","节气歌","0","0","0","0","4","90"
"3717","威海市","371783","乳山市","3717017296","3717017296","0478","爱跑","0","0","0","0","3","30"
"3717","威海市","371783","乳山市","3717017377","3717017377","0267","甜蜜蜜","0","0","0","0","2","25"
"3717","威海市","371783","乳山市","3717017377","3717017377","0444","西游记","0","0","0","0","8","200"
"3717","威海市","371783","乳山市","3717017377","3717017377","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3717","威海市","371783","乳山市","3717017377","3717017377","0482","锦绣","0","0","0","0","6","200"
"3717","威海市","371783","乳山市","3717017396","3717017396","0267","甜蜜蜜","0","0","0","0","3","20"
"3717","威海市","371783","乳山市","3717017396","3717017396","0287","好彩头","0","0","0","0","4","150"
"3717","威海市","371783","乳山市","3717017396","3717017396","0312","十倍幸运","0","0","0","0","2","30"
"3717","威海市","371783","乳山市","3717017396","3717017396","0349","恭喜发财","0","0","0","0","5","30"
"3717","威海市","371783","乳山市","3717017396","3717017396","0374","超值8","0","0","0","0","2","40"
"3717","威海市","371783","乳山市","3717017396","3717017396","0433","富贵有余","0","0","0","0","1","30"
"3717","威海市","371783","乳山市","3717017396","3717017396","0449","十二星座","0","0","0","0","1","10"
"3717","威海市","371783","乳山市","3717017398","3717017398","0423","太空寻宝","0","0","0","0","2","4"
"3717","威海市","371783","乳山市","3717017570","3717017570","0267","甜蜜蜜","0","0","0","0","2","10"
"3717","威海市","371783","乳山市","3717017570","3717017570","0397","好运123","0","0","0","0","2","15"
"3717","威海市","371783","乳山市","3717017570","3717017570","0442","天下名钻","0","0","0","0","1","10"
"3717","威海市","371783","乳山市","3717017570","3717017570","0451","麻辣6","0","0","0","0","1","20"
"3717","威海市","371783","乳山市","3717017570","3717017570","0481","节气歌","0","0","0","0","4","120"
"3717","威海市","371783","乳山市","3717017581","3717017581","0468","巅峰对决","0","0","0","0","2","15"
"3717","威海市","371783","乳山市","3717017591","3717017591","0267","甜蜜蜜","0","0","0","0","7","165"
"3717","威海市","371783","乳山市","3717017591","3717017591","0439","巧克力","0","0","0","0","3","25"
"3717","威海市","371783","乳山市","3717017591","3717017591","0463","体彩顶呱刮十周年庆","0","0","0","0","1","20"
"3717","威海市","371783","乳山市","3717017591","3717017591","0478","爱跑","0","0","0","0","1","10"
"3717","威海市","371783","乳山市","3717017602","3717017602","0449","十二星座","0","0","0","0","23","310"
"3717","威海市","371783","乳山市","3717017614","3717017614","0386","卧虎藏龙","1","600","0","0","0","0"
"3717","威海市","371783","乳山市","3717017614","3717017614","0443","挖金矿","1","600","0","0","0","0"
"3717","威海市","371783","乳山市","3717017614","3717017614","0451","麻辣6","1","600","0","0","0","0"
"3717","威海市","371783","乳山市","3717017614","3717017614","0456","红樱桃","1","600","0","0","0","0"
"3717","威海市","371783","乳山市","3717017635","3717017635","0473","数字密码","0","0","0","0","1","10"
"3717","威海市","371783","乳山市","3717017820","3717017820","0469","巅峰对决","0","0","0","0","5","190"
"3717","威海市","371783","乳山市","3717017820","3717017820","0481","节气歌","0","0","0","0","1","60"
"3717","威海市","371783","乳山市","3717017895","3717017895","0464","体彩顶呱刮十周年庆","0","0","0","0","1","50"
"3718","日照市","371801","市辖区","3718018016","3718018016","0449","十二星座","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018019","3718018019","0401","芝麻开门","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018019","3718018019","0423","太空寻宝","0","0","0","0","2","4"
"3718","日照市","371801","市辖区","3718018019","3718018019","0433","富贵有余","0","0","0","0","1","30"
"3718","日照市","371801","市辖区","3718018019","3718018019","0473","数字密码","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018019","3718018019","0478","爱跑","0","0","0","0","2","40"
"3718","日照市","371801","市辖区","3718018019","3718018019","0481","节气歌","0","0","0","0","9","270"
"3718","日照市","371801","市辖区","3718018019","3718018019","0482","锦绣","0","0","0","0","3","60"
"3718","日照市","371801","市辖区","3718018029","3718018029","0423","太空寻宝","0","0","0","0","3","104"
"3718","日照市","371801","市辖区","3718018039","3718018039","0267","甜蜜蜜","0","0","0","0","5","45"
"3718","日照市","371801","市辖区","3718018039","3718018039","0418","招财猫","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018039","3718018039","0423","太空寻宝","0","0","0","0","8","22"
"3718","日照市","371801","市辖区","3718018039","3718018039","0427","天作之合","0","0","0","0","5","50"
"3718","日照市","371801","市辖区","3718018039","3718018039","0437","棒棒糖","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018039","3718018039","0444","西游记","0","0","0","0","1","20"
"3718","日照市","371801","市辖区","3718018039","3718018039","0456","红樱桃","0","0","0","0","3","21"
"3718","日照市","371801","市辖区","3718018039","3718018039","0461","糖葫芦","0","0","0","0","5","13"
"3718","日照市","371801","市辖区","3718018039","3718018039","0465","十倍幸运","0","0","0","0","14","240"
"3718","日照市","371801","市辖区","3718018039","3718018039","0471","全民健身日","0","0","0","0","11","230"
"3718","日照市","371801","市辖区","3718018039","3718018039","0478","爱跑","0","0","0","0","16","200"
"3718","日照市","371801","市辖区","3718018039","3718018039","0481","节气歌","0","0","0","0","2","40"
"3718","日照市","371801","市辖区","3718018052","3718018052","0267","甜蜜蜜","0","0","0","0","3","20"
"3718","日照市","371801","市辖区","3718018052","3718018052","0472","绿翡翠 9","0","0","0","0","19","260"
"3718","日照市","371801","市辖区","3718018060","3718018060","0267","甜蜜蜜","0","0","0","0","1","5"
"3718","日照市","371801","市辖区","3718018060","3718018060","0292","绿翡翠9","0","0","0","0","2","30"
"3718","日照市","371801","市辖区","3718018060","3718018060","0337","幸福时光","0","0","0","0","2","20"
"3718","日照市","371801","市辖区","3718018060","3718018060","0385","卧虎藏龙","0","0","0","0","8","60"
"3718","日照市","371801","市辖区","3718018060","3718018060","0397","好运123","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018060","3718018060","0423","太空寻宝","0","0","0","0","3","107"
"3718","日照市","371801","市辖区","3718018060","3718018060","0431","粉橙蓝","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018060","3718018060","0432","强力5","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018060","3718018060","0434","八喜","0","0","0","0","12","24"
"3718","日照市","371801","市辖区","3718018060","3718018060","0451","麻辣6","0","0","0","0","1","5"
"3718","日照市","371801","市辖区","3718018060","3718018060","0461","糖葫芦","0","0","0","0","6","110"
"3718","日照市","371801","市辖区","3718018060","3718018060","0462","体彩顶呱刮十周年庆","0","0","0","0","2","10"
"3718","日照市","371801","市辖区","3718018060","3718018060","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018060","3718018060","0465","十倍幸运","0","0","0","0","2","30"
"3718","日照市","371801","市辖区","3718018060","3718018060","0467","加油","0","0","0","0","2","4"
"3718","日照市","371801","市辖区","3718018060","3718018060","0468","巅峰对决","0","0","0","0","3","15"
"3718","日照市","371801","市辖区","3718018060","3718018060","0481","节气歌","0","0","0","0","2","40"
"3718","日照市","371801","市辖区","3718018066","3718018066","0397","好运123","0","0","0","0","1","5"
"3718","日照市","371801","市辖区","3718018066","3718018066","0418","招财猫","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018066","3718018066","0423","太空寻宝","1","600","1","600","11","25"
"3718","日照市","371801","市辖区","3718018066","3718018066","0469","巅峰对决","2","2,000","2","2,000","0","0"
"3718","日照市","371801","市辖区","3718018066","3718018066","0481","节气歌","4","2,400","4","2,400","0","0"
"3718","日照市","371801","市辖区","3718018094","3718018094","0267","甜蜜蜜","0","0","0","0","1","25"
"3718","日照市","371801","市辖区","3718018094","3718018094","0423","太空寻宝","0","0","0","0","4","8"
"3718","日照市","371801","市辖区","3718018116","3718018116","0267","甜蜜蜜","0","0","0","0","12","100"
"3718","日照市","371801","市辖区","3718018116","3718018116","0423","太空寻宝","0","0","0","0","2","7"
"3718","日照市","371801","市辖区","3718018208","3718018208","0134","宝石之王","0","0","0","0","2","80"
"3718","日照市","371801","市辖区","3718018208","3718018208","0267","甜蜜蜜","0","0","0","0","20","195"
"3718","日照市","371801","市辖区","3718018208","3718018208","0288","四季来财","0","0","0","0","2","40"
"3718","日照市","371801","市辖区","3718018208","3718018208","0314","LOVE","0","0","0","0","7","45"
"3718","日照市","371801","市辖区","3718018208","3718018208","0386","卧虎藏龙","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018208","3718018208","0397","好运123","0","0","0","0","9","75"
"3718","日照市","371801","市辖区","3718018208","3718018208","0399","中国结","0","0","0","0","35","300"
"3718","日照市","371801","市辖区","3718018208","3718018208","0403","10来运转","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018208","3718018208","0408","7","0","0","0","0","8","180"
"3718","日照市","371801","市辖区","3718018208","3718018208","0418","招财猫","0","0","0","0","4","40"
"3718","日照市","371801","市辖区","3718018208","3718018208","0423","太空寻宝","0","0","0","0","60","188"
"3718","日照市","371801","市辖区","3718018208","3718018208","0426","花开富贵","0","0","0","0","8","160"
"3718","日照市","371801","市辖区","3718018208","3718018208","0427","天作之合","0","0","0","0","7","150"
"3718","日照市","371801","市辖区","3718018208","3718018208","0429","天时地利人和","0","0","0","0","3","120"
"3718","日照市","371801","市辖区","3718018208","3718018208","0433","富贵有余","0","0","0","0","1","30"
"3718","日照市","371801","市辖区","3718018208","3718018208","0439","巧克力","0","0","0","0","17","135"
"3718","日照市","371801","市辖区","3718018208","3718018208","0443","挖金矿","0","0","0","0","16","130"
"3718","日照市","371801","市辖区","3718018208","3718018208","0449","十二星座","0","0","0","0","5","60"
"3718","日照市","371801","市辖区","3718018208","3718018208","0451","麻辣6","0","0","0","0","39","405"
"3718","日照市","371801","市辖区","3718018208","3718018208","0454","旺旺","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018208","3718018208","0460","新时代 动起来","0","0","0","0","3","15"
"3718","日照市","371801","市辖区","3718018208","3718018208","0465","十倍幸运","0","0","0","0","9","140"
"3718","日照市","371801","市辖区","3718018208","3718018208","0469","巅峰对决","0","0","0","0","6","210"
"3718","日照市","371801","市辖区","3718018208","3718018208","0473","数字密码","0","0","0","0","14","280"
"3718","日照市","371801","市辖区","3718018208","3718018208","0478","爱跑","0","0","0","0","7","90"
"3718","日照市","371801","市辖区","3718018208","3718018208","0481","节气歌","0","0","0","0","14","300"
"3718","日照市","371801","市辖区","3718018208","3718018208","0482","锦绣","0","0","0","0","7","250"
"3718","日照市","371801","市辖区","3718018605","3718018605","0454","旺旺","0","0","0","0","15","220"
"3718","日照市","371801","市辖区","3718018605","3718018605","0465","十倍幸运","0","0","0","0","5","70"
"3718","日照市","371801","市辖区","3718018606","3718018606","0267","甜蜜蜜","0","0","0","0","1","5"
"3718","日照市","371801","市辖区","3718018607","3718018607","0434","八喜","0","0","0","0","3","6"
"3718","日照市","371801","市辖区","3718018607","3718018607","0437","棒棒糖","0","0","0","0","5","6"
"3718","日照市","371801","市辖区","3718018607","3718018607","0456","红樱桃","0","0","0","0","4","38"
"3718","日照市","371801","市辖区","3718018611","3718018611","0481","节气歌","6","3,600","6","3,600","12","450"
"3718","日照市","371801","市辖区","3718018613","3718018613","0481","节气歌","0","0","0","0","1","300"
"3718","日照市","371801","市辖区","3718018615","3718018615","0328","乐在7中","0","0","0","0","1","10"
"3718","日照市","371801","市辖区","3718018616","3718018616","0298","太空寻宝","0","0","0","0","97","307"
"3718","日照市","371801","市辖区","3718018616","3718018616","0404","有礼了","0","0","0","0","18","350"
"3718","日照市","371801","市辖区","3718018616","3718018616","0408","7","0","0","0","0","11","290"
"3718","日照市","371801","市辖区","3718018616","3718018616","0460","新时代 动起来","0","0","0","0","16","165"
"3718","日照市","371801","市辖区","3718018616","3718018616","0462","体彩顶呱刮十周年庆","0","0","0","0","37","790"
"3718","日照市","371801","市辖区","3718018623","3718018623","0434","八喜","0","0","0","0","10","34"
"3718","日照市","371801","市辖区","3718018623","3718018623","0481","节气歌","2","1,200","0","0","21","530"
"3718","日照市","371801","市辖区","3718018629","3718018629","0134","宝石之王","1","600","1","600","0","0"
"3718","日照市","371801","市辖区","3718018629","3718018629","0469","巅峰对决","2","2,000","2","2,000","0","0"
"3718","日照市","371801","市辖区","3718018629","3718018629","0481","节气歌","5","3,000","5","3,000","0","0"
"3718","日照市","371801","市辖区","3718018634","3718018634","0481","节气歌","0","0","0","0","2","40"
"3718","日照市","371801","市辖区","3718018663","3718018663","0449","十二星座","0","0","0","0","3","60"
"3718","日照市","371801","市辖区","3718018663","3718018663","0481","节气歌","4","2,400","4","2,400","3","350"
"3718","日照市","371801","市辖区","3718018668","3718018668","0423","太空寻宝","0","0","0","0","1","2"
"3718","日照市","371801","市辖区","3718018668","3718018668","0481","节气歌","0","0","0","0","9","270"
