"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-04-20~2018-04-20","","","","打印时间：","","","2018-04-21 12:53:17",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3701001108","3701001108","0445","20倍现金","1","600","0","0","0","0"
"3701001108","3701001108","0451","麻辣6","1","600","0","0","0","0"
"3701001108","3701001108","0453","旺旺","2","600","0","0","0","0"
"3701001112","3701001112","0460","新时代 动起来","0","0","0","0","1","400"
"3701001117","3701001117","0268","通吃","0","0","0","0","1","10"
"3701001117","3701001117","0423","太空寻宝","0","0","0","0","1","50"
"3701001117","3701001117","0434","八喜","0","0","0","0","4","17"
"3701001117","3701001117","0451","麻辣6","0","0","0","0","2","15"
"3701001123","3701001123","0423","太空寻宝","0","0","0","0","4","11"
"3701001133","3701001133","0312","十倍幸运","0","0","0","0","1","10"
"3701001133","3701001133","0434","八喜","0","0","0","0","2","7"
"3701001133","3701001133","0452","旺旺","0","0","0","0","7","31"
"3701001133","3701001133","0454","旺旺","0","0","0","0","2","20"
"3701001133","3701001133","0460","新时代 动起来","0","0","0","0","17","330"
"3701001133","3701001133","0462","体彩顶呱刮十周年庆","0","0","0","0","4","20"
"3701001136","3701001136","0288","四季来财","0","0","0","0","3","60"
"3701001136","3701001136","0331","甜蜜物语","0","0","0","0","1","50"
"3701001136","3701001136","0464","体彩顶呱刮十周年庆","0","0","0","0","1","30"
"3701001142","3701001142","0312","十倍幸运","0","0","0","0","5","60"
"3701001146","3701001146","0335","滚雪球","0","0","0","0","1","30"
"3701001153","3701001153","0440","天作之合","0","0","0","0","4","50"
"3701001153","3701001153","0462","体彩顶呱刮十周年庆","0","0","0","0","1","50"
"3701001156","3701001156","0452","旺旺","0","0","0","0","5","16"
"3701001158","3701001158","0438","财运旺好运旺","0","0","0","0","1","5"
"3701001162","3701001162","0312","十倍幸运","0","0","0","0","1","30"
"3701001162","3701001162","0407","发发发","0","0","0","0","1","20"
"3701001162","3701001162","0408","7","0","0","0","0","1","50"
"3701001162","3701001162","0442","天下名钻","0","0","0","0","2","20"
"3701001162","3701001162","0451","麻辣6","0","0","0","0","2","15"
"3701001162","3701001162","0460","新时代 动起来","0","0","0","0","1","100"
"3701001162","3701001162","0462","体彩顶呱刮十周年庆","0","0","0","0","38","290"
"3701001162","3701001162","0464","体彩顶呱刮十周年庆","0","0","0","0","2","50"
"3701001165","3701001165","0267","甜蜜蜜","0","0","0","0","1","10"
"3701001165","3701001165","0312","十倍幸运","0","0","0","0","1","20"
"3701001165","3701001165","0351","财运到","0","0","0","0","4","40"
"3701001165","3701001165","0386","卧虎藏龙","0","0","0","0","1","10"
"3701001165","3701001165","0423","太空寻宝","0","0","0","0","25","59"
"3701001165","3701001165","0453","旺旺","0","0","0","0","9","160"
"3701001165","3701001165","0460","新时代 动起来","0","0","0","0","8","100"
"3701001166","3701001166","0372","我爱中国","0","0","0","0","2","15"
"3701001166","3701001166","0422","富贵金锁","0","0","0","0","2","10"
"3701001166","3701001166","0443","挖金矿","0","0","0","0","1","10"
"3701001166","3701001166","0452","旺旺","0","0","0","0","12","30"
"3701001168","3701001168","0312","十倍幸运","1","600","1","600","0","0"
"3701001168","3701001168","0314","LOVE","2","600","2","600","0","0"
"3701001168","3701001168","0335","滚雪球","1","600","1","600","0","0"
"3701001168","3701001168","0374","超值8","1","600","1","600","0","0"
"3701001168","3701001168","0403","10来运转","1","600","1","600","0","0"
"3701001168","3701001168","0464","体彩顶呱刮十周年庆","1","600","1","600","0","0"
"3701001171","3701001171","0267","甜蜜蜜","0","0","0","0","3","15"
"3701001171","3701001171","0460","新时代 动起来","0","0","0","0","19","200"
"3701001172","3701001172","0267","甜蜜蜜","0","0","0","0","7","50"
"3701001172","3701001172","0287","好彩头","0","0","0","0","6","180"
"3701001172","3701001172","0453","旺旺","0","0","0","0","2","25"
"3701001175","3701001175","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3701001176","3701001176","0270","真金白银","0","0","0","0","1","40"
"3701001176","3701001176","0312","十倍幸运","0","0","0","0","1","10"
"3701001179","3701001179","0423","太空寻宝","0","0","0","0","2","7"
"3701001179","3701001179","0451","麻辣6","0","0","0","0","3","15"
"3701001179","3701001179","0463","体彩顶呱刮十周年庆","0","0","0","0","3","40"
"3701001183","3701001183","0451","麻辣6","0","0","0","0","3","30"
"3701001183","3701001183","0462","体彩顶呱刮十周年庆","0","0","0","0","3","30"
"3701001185","3701001185","0460","新时代 动起来","0","0","0","0","15","160"
"3701001187","3701001187","0098","红樱桃","0","0","0","0","13","110"
"3701001187","3701001187","0451","麻辣6","0","0","0","0","5","70"
"3701001187","3701001187","0460","新时代 动起来","0","0","0","0","2","15"
"3701001187","3701001187","0462","体彩顶呱刮十周年庆","0","0","0","0","4","20"
"3701001187","3701001187","0464","体彩顶呱刮十周年庆","0","0","0","0","4","150"
"3701001188","3701001188","0438","财运旺好运旺","0","0","0","0","37","270"
"3701001196","3701001196","0098","红樱桃","0","0","0","0","1","5"
"3701001196","3701001196","0267","甜蜜蜜","0","0","0","0","1","5"
"3701001196","3701001196","0292","绿翡翠9","2","1,200","0","0","21","765"
"3701001196","3701001196","0312","十倍幸运","1","600","0","0","15","220"
"3701001196","3701001196","0322","麻辣6","0","0","0","0","1","5"
"3701001196","3701001196","0386","卧虎藏龙","0","0","0","0","1","10"
"3701001196","3701001196","0399","中国结","0","0","0","0","1","30"
"3701001196","3701001196","0443","挖金矿","0","0","0","0","1","10"
"3701001196","3701001196","0460","新时代 动起来","0","0","0","0","80","940"
"3701001196","3701001196","0462","体彩顶呱刮十周年庆","0","0","0","0","11","60"
"3701001196","3701001196","0463","体彩顶呱刮十周年庆","0","0","0","0","11","200"
"3701001198","3701001198","0322","麻辣6","0","0","0","0","3","15"
"3701001198","3701001198","0416","点石成金","2","1,200","2","1,200","0","0"
"3701001198","3701001198","0423","太空寻宝","0","0","0","0","1","2"
"3701001198","3701001198","0434","八喜","0","0","0","0","4","11"
"3701001201","3701001201","0335","滚雪球","0","0","0","0","1","10"
"3701001201","3701001201","0416","点石成金","0","0","0","0","2","100"
"3701001201","3701001201","0433","富贵有余","0","0","0","0","1","30"
"3701001201","3701001201","0451","麻辣6","0","0","0","0","1","10"
"3701001203","3701001203","0452","旺旺","4","1,200","4","1,200","0","0"
"3701001204","3701001204","0056","三重钻石","0","0","0","0","5","55"
"3701001204","3701001204","0098","红樱桃","0","0","0","0","1","5"
"3701001204","3701001204","0312","十倍幸运","0","0","0","0","10","200"
"3701001204","3701001204","0322","麻辣6","0","0","0","0","6","40"
"3701001204","3701001204","0356","小金猪","0","0","0","0","4","8"
"3701001204","3701001204","0372","我爱中国","0","0","0","0","6","65"
"3701001204","3701001204","0374","超值8","0","0","0","0","4","100"
"3701001204","3701001204","0396","彩蛋","0","0","0","0","4","8"
"3701001204","3701001204","0398","开门大吉","0","0","0","0","2","55"
"3701001204","3701001204","0401","芝麻开门","0","0","0","0","1","10"
"3701001204","3701001204","0407","发发发","0","0","0","0","4","160"
"3701001204","3701001204","0408","7","0","0","0","0","5","400"
"3701001204","3701001204","0416","点石成金","0","0","0","0","1","20"
"3701001204","3701001204","0432","强力5","0","0","0","0","2","20"
"3701001204","3701001204","0433","富贵有余","0","0","0","0","1","30"
"3701001204","3701001204","0438","财运旺好运旺","0","0","0","0","14","105"
"3701001204","3701001204","0439","巧克力","0","0","0","0","5","25"
"3701001204","3701001204","0446","天降财神","0","0","0","0","1","30"
"3701001204","3701001204","0452","旺旺","0","0","0","0","9","21"
"3701001204","3701001204","0453","旺旺","0","0","0","0","3","35"
"3701001204","3701001204","0460","新时代 动起来","0","0","0","0","72","925"
"3701001204","3701001204","0462","体彩顶呱刮十周年庆","0","0","0","0","2","10"
"3701001204","3701001204","0464","体彩顶呱刮十周年庆","0","0","0","0","11","300"
"3701001208","3701001208","0267","甜蜜蜜","0","0","0","0","6","40"
"3701001208","3701001208","0312","十倍幸运","0","0","0","0","4","60"
"3701001208","3701001208","0453","旺旺","0","0","0","0","1","100"
"3701001212","3701001212","0267","甜蜜蜜","0","0","0","0","2","10"
"3701001212","3701001212","0312","十倍幸运","0","0","0","0","9","160"
"3701001212","3701001212","0423","太空寻宝","0","0","0","0","40","106"
"3701001212","3701001212","0438","财运旺好运旺","0","0","0","0","4","20"
"3701001212","3701001212","0451","麻辣6","0","0","0","0","6","60"
"3701001212","3701001212","0460","新时代 动起来","0","0","0","0","24","240"
"3701001213","3701001213","0056","三重钻石","0","0","0","0","11","155"
"3701001213","3701001213","0098","红樱桃","0","0","0","0","13","66"
"3701001213","3701001213","0369","加油中国","0","0","0","0","1","100"
"3701001213","3701001213","0385","卧虎藏龙","0","0","0","0","3","20"
"3701001213","3701001213","0432","强力5","0","0","0","0","1","10"
"3701001213","3701001213","0442","天下名钻","0","0","0","0","1","50"
"3701001213","3701001213","0460","新时代 动起来","0","0","0","0","16","160"
"3701001214","3701001214","0268","通吃","1","600","1","600","0","0"
"3701001214","3701001214","0270","真金白银","1","600","1","600","0","0"
